k	top_acc_perc__casmi	top_acc_perc__csi
1	28.000000000000004	30.0
2	41.0	41.5
3	51.0	51.33333333333333
4	59.0	59.166666666666664
5	64.0	64.83333333333334
6	67.0	67.00000000000001
7	69.0	68.66666666666669
8	71.0	71.00000000000001
9	71.0	71.00000000000001
10	71.0	71.00000000000001
11	71.0	71.16666666666669
12	72.0	72.83333333333336
13	73.0	73.50000000000003
14	74.0	73.6666666666667
15	74.0	73.83333333333337
16	75.0	75.00000000000004
17	75.0	75.00000000000004
18	75.0	75.00000000000004
19	75.0	75.00000000000004
20	76.0	76.00000000000004
21	76.0	76.00000000000004
22	76.0	76.00000000000004
23	78.0	78.00000000000004
24	78.0	78.00000000000004
25	78.0	78.00000000000004
26	78.0	78.00000000000004
27	78.0	78.00000000000004
28	79.0	79.00000000000004
29	79.0	79.00000000000004
30	79.0	79.00000000000004
31	79.0	79.33333333333337
32	80.0	79.6666666666667
33	81.0	81.00000000000003
34	81.0	81.00000000000003
35	81.0	81.00000000000003
36	81.0	81.00000000000003
37	81.0	81.00000000000003
38	81.0	81.00000000000003
39	82.0	82.00000000000003
40	84.0	84.00000000000003
41	84.0	84.00000000000003
42	85.0	85.00000000000003
43	85.0	85.00000000000003
44	85.0	85.00000000000003
45	85.0	85.00000000000003
46	85.0	85.00000000000003
47	85.0	85.00000000000003
48	85.0	85.00000000000003
49	85.0	85.00000000000003
50	85.0	85.00000000000003
