C	inner_split	ndcg_ohc
1	0	0.6686495368937914
1	1	0.6823234335321247
1	2	0.7051769843019404
4	0	0.6658483668891538
4	1	0.682770552443786
4	2	0.7050855894589585
16	0	0.6788144920129517
16	1	0.6847404502951516
16	2	0.71749908427784
32	0	0.6828014367825386
32	1	0.6770812049519195
32	2	0.7127695823178162
64	0	0.6926005401053587
64	1	0.6778884313749836
64	2	0.7066474586405891
