k	top_acc_perc__casmi	top_acc_perc__csi
1	36.92307692307693	39.23076923076923
2	49.23076923076923	50.897435897435905
3	60.0	60.25641025641026
4	63.07692307692307	63.46153846153847
5	64.61538461538461	64.61538461538463
6	64.61538461538461	64.87179487179488
7	66.15384615384615	67.69230769230771
8	67.6923076923077	69.48717948717949
9	70.76923076923077	71.28205128205128
10	73.84615384615385	75.38461538461539
11	78.46153846153847	77.43589743589745
12	78.46153846153847	78.46153846153847
13	78.46153846153847	78.46153846153847
14	80.0	80.0
15	80.0	80.0
16	81.53846153846153	82.27106227106226
17	83.07692307692308	83.003663003663
18	83.07692307692308	83.73626373626372
19	84.61538461538461	83.95604395604396
20	84.61538461538461	84.17582417582418
21	84.61538461538461	84.39560439560441
22	84.61538461538461	84.61538461538463
23	84.61538461538461	84.61538461538463
24	84.61538461538461	85.00000000000001
25	84.61538461538461	85.76923076923077
26	86.15384615384616	86.53846153846155
27	87.6923076923077	87.30769230769232
28	87.6923076923077	87.69230769230771
29	87.6923076923077	87.8846153846154
30	87.6923076923077	88.07692307692308
31	87.6923076923077	88.26923076923077
32	87.6923076923077	88.46153846153847
33	89.23076923076924	88.65384615384616
34	90.76923076923077	90.3846153846154
35	90.76923076923077	90.5769230769231
36	90.76923076923077	90.76923076923077
37	90.76923076923077	90.76923076923077
38	90.76923076923077	90.76923076923077
39	90.76923076923077	90.76923076923077
40	90.76923076923077	90.76923076923077
41	90.76923076923077	90.76923076923077
42	90.76923076923077	90.76923076923077
43	90.76923076923077	90.76923076923077
44	90.76923076923077	90.76923076923077
45	90.76923076923077	90.76923076923077
46	90.76923076923077	90.76923076923077
47	90.76923076923077	90.76923076923077
48	90.76923076923077	90.76923076923077
49	90.76923076923077	90.76923076923077
50	90.76923076923077	90.76923076923077
