C	inner_split	ndcg_ohc
1	0	0.688807299377936
1	1	0.6625740278029374
1	2	0.682844496640075
4	0	0.6953099936042972
4	1	0.6674854828276608
4	2	0.687543359296032
16	0	0.6923269877663998
16	1	0.6615600829113277
16	2	0.702804737214447
32	0	0.697822865675052
32	1	0.6598724428782792
32	2	0.7140279874432472
64	0	0.6964102444648812
64	1	0.6590058270879446
64	2	0.7213317559335893
