C	inner_split	ndcg_ohc
1	0	0.661053129491179
1	1	0.7016900519994304
1	2	0.7187638170953362
4	0	0.6656534791648742
4	1	0.702427151412996
4	2	0.7242839514509426
16	0	0.6755673100256916
16	1	0.7063318321622127
16	2	0.725269264995332
32	0	0.681396698203828
32	1	0.7002490677010711
32	2	0.7217913310311035
64	0	0.6773165849851674
64	1	0.7074662521700961
64	2	0.7176452055447364
