C	inner_split	ndcg_ohc
1	0	0.6454046972291931
1	1	0.6440239616035321
1	2	0.7058274145581829
4	0	0.6447142923379605
4	1	0.649767852885232
4	2	0.706404860493838
16	0	0.6507051034052811
16	1	0.6494947066554669
16	2	0.7093676352241453
32	0	0.651626516481612
32	1	0.6476470798892101
32	2	0.6985604515894142
64	0	0.6584239550601544
64	1	0.6473648904195558
64	2	0.700469043666936
