k	top_acc_perc__casmi	top_acc_perc__csi
1	26.0	28.28211382113821
2	41.0	43.06422764227642
3	50.0	51.17967479674797
4	55.00000000000001	55.12845528455285
5	61.0	61.57723577235772
6	66.0	66.29268292682927
7	66.0	66.84146341463415
8	70.0	70.72357723577235
9	72.0	72.10569105691056
10	73.0	73.48780487804876
11	73.0	73.70325203252031
12	74.0	74.91869918699186
13	75.0	76.1341463414634
14	76.0	76.84959349593495
15	77.0	77.5650406504065
16	78.0	78.78048780487805
17	79.0	80.07926829268293
18	79.0	80.3780487804878
19	81.0	81.67682926829268
20	81.0	81.97560975609755
21	83.0	82.02439024390243
22	83.0	82.07317073170731
23	83.0	82.12195121951218
24	83.0	82.17073170731706
25	84.0	83.21951219512194
26	84.0	83.60162601626014
27	85.0	83.98373983739835
28	86.0	85.36585365853655
29	86.0	85.41463414634143
30	87.0	86.4634146341463
31	87.0	86.51219512195118
32	88.0	87.56097560975606
33	88.0	87.60975609756093
34	88.0	87.65853658536581
35	88.0	87.70731707317069
36	88.0	87.75609756097556
37	88.0	87.80487804878044
38	88.0	87.85365853658531
39	88.0	87.90243902439019
40	88.0	87.95121951219507
41	88.0	87.99999999999994
42	88.0	87.99999999999994
43	88.0	87.99999999999994
44	88.0	87.99999999999994
45	88.0	87.99999999999994
46	88.0	87.99999999999994
47	88.0	87.99999999999994
48	88.0	87.99999999999994
49	88.0	87.99999999999994
50	88.0	87.99999999999994
