k	top_acc_perc__casmi	top_acc_perc__csi
1	28.000000000000004	28.833333333333332
2	43.0	43.666666666666664
3	51.0	51.0
4	59.0	59.5
5	62.0	63.0
6	69.0	69.0
7	72.0	72.83333333333333
8	76.0	75.66666666666666
9	76.0	75.99999999999999
10	76.0	76.49999999999999
11	77.0	76.99999999999999
12	77.0	76.99999999999999
13	77.0	76.99999999999999
14	77.0	76.99999999999999
15	79.0	78.99999999999999
16	79.0	78.99999999999999
17	80.0	79.99999999999999
18	81.0	80.99999999999999
19	81.0	81.49999999999999
20	83.0	82.99999999999999
21	83.0	82.99999999999999
22	83.0	82.99999999999999
23	83.0	82.99999999999999
24	84.0	83.99999999999999
25	84.0	83.99999999999999
26	84.0	83.99999999999999
27	84.0	84.49999999999999
28	85.0	84.99999999999999
29	85.0	84.99999999999999
30	85.0	84.99999999999999
31	85.0	84.99999999999999
32	85.0	84.99999999999999
33	85.0	84.99999999999999
34	86.0	85.99999999999999
35	86.0	85.99999999999999
36	86.0	85.99999999999999
37	86.0	85.99999999999999
38	87.0	86.99999999999999
39	87.0	86.99999999999999
40	87.0	86.99999999999999
41	87.0	86.99999999999999
42	87.0	86.99999999999999
43	87.0	86.99999999999999
44	87.0	86.99999999999999
45	87.0	86.99999999999999
46	87.0	86.99999999999999
47	87.0	86.99999999999999
48	87.0	86.99999999999999
49	87.0	87.33333333333331
50	88.0	87.66666666666664
