k	top_acc_perc__casmi	top_acc_perc__csi
1	28.000000000000004	28.833333333333332
2	42.0	42.166666666666664
3	50.0	50.5
4	55.00000000000001	55.00000000000001
5	57.99999999999999	59.333333333333336
6	65.0	64.66666666666667
7	71.0	71.5
8	72.0	72.0
9	72.0	72.0
10	72.0	72.0
11	73.0	73.0
12	75.0	75.0
13	75.0	75.83333333333333
14	77.0	76.66666666666666
15	78.0	78.49999999999999
16	80.0	79.99999999999999
17	80.0	80.49999999999999
18	81.0	81.49999999999999
19	83.0	82.99999999999999
20	83.0	82.99999999999999
21	84.0	83.99999999999999
22	84.0	83.99999999999999
23	85.0	84.99999999999999
24	85.0	84.99999999999999
25	85.0	84.99999999999999
26	85.0	84.99999999999999
27	85.0	84.99999999999999
28	85.0	84.99999999999999
29	85.0	84.99999999999999
30	86.0	85.99999999999999
31	86.0	85.99999999999999
32	86.0	85.99999999999999
33	86.0	85.99999999999999
34	86.0	85.99999999999999
35	86.0	85.99999999999999
36	86.0	85.99999999999999
37	86.0	85.99999999999999
38	86.0	85.99999999999999
39	86.0	85.99999999999999
40	87.0	86.99999999999999
41	88.0	87.99999999999999
42	88.0	87.99999999999999
43	88.0	87.99999999999999
44	89.0	88.99999999999999
45	89.0	88.99999999999999
46	89.0	88.99999999999999
47	89.0	88.99999999999999
48	89.0	88.99999999999999
49	90.0	89.99999999999999
50	90.0	89.99999999999999
