C	inner_split	ndcg_ohc
1	0	0.7568419775719442
1	1	0.6860187299447952
1	2	0.6543362341064305
4	0	0.751095309553417
4	1	0.6948724283000377
4	2	0.665304647498608
16	0	0.7426936392802599
16	1	0.6867803072499845
16	2	0.6732653211028371
32	0	0.741010776769857
32	1	0.6866860557010434
32	2	0.6704928001162729
64	0	0.7277781378560143
64	1	0.6760691134346567
64	2	0.6656671232406893
