k	top_acc_perc__casmi	top_acc_perc__csi
1	28.000000000000004	30.500580720092913
2	42.0	44.501161440185825
3	51.0	52.50174216027874
4	57.99999999999999	58.335656213704986
5	62.0	61.669570267131235
6	63.0	63.503484320557476
7	65.0	65.17073170731706
8	67.0	67.52845528455283
9	69.0	69.21951219512194
10	73.0	72.91056910569104
11	73.0	73.26829268292681
12	73.0	73.29268292682926
13	73.0	73.3170731707317
14	74.0	74.84146341463415
15	75.0	76.03252032520325
16	78.0	77.72357723577235
17	80.0	80.41463414634146
18	80.0	80.4390243902439
19	80.0	80.46341463414635
20	80.0	80.48780487804879
21	81.0	80.51219512195124
22	81.0	80.53658536585368
23	81.0	80.56097560975613
24	81.0	80.58536585365857
25	81.0	80.60975609756102
26	82.0	81.63414634146346
27	82.0	81.65853658536591
28	82.0	81.68292682926835
29	82.0	81.7073170731708
30	82.0	81.73170731707324
31	82.0	82.08943089430902
32	84.0	83.44715447154479
33	84.0	83.80487804878057
34	84.0	83.82926829268301
35	84.0	83.85365853658546
36	84.0	83.8780487804879
37	84.0	83.90243902439035
38	84.0	84.06968641114993
39	84.0	84.23693379790951
40	84.0	84.4041811846691
41	85.0	84.57142857142868
42	85.0	84.71428571428582
43	85.0	84.85714285714296
44	85.0	85.0000000000001
45	85.0	85.0000000000001
46	86.0	86.16666666666677
47	86.0	86.33333333333344
48	87.0	87.50000000000011
49	88.0	87.66666666666679
50	88.0	87.83333333333346
