C	inner_split	ndcg_ohc
1	0	0.6913675721225755
1	1	0.683892204572321
1	2	0.6617426934248206
4	0	0.6916351105393151
4	1	0.6947906192995703
4	2	0.666196874871783
16	0	0.7016660365949394
16	1	0.7048567846881113
16	2	0.6702269678805911
32	0	0.6999479057315688
32	1	0.6969617815159126
32	2	0.6661892094863547
64	0	0.6916781736290147
64	1	0.6852686622028047
64	2	0.6634663271031381
