C	inner_split	ndcg_ohc
1	0	0.6834572867941485
1	1	0.6909318383660995
1	2	0.635518141297462
4	0	0.67746178175426
4	1	0.6968976856780986
4	2	0.6376305866021784
16	0	0.6770505398665386
16	1	0.689978005498373
16	2	0.6400698331132422
32	0	0.6737205898109188
32	1	0.6838322310938434
32	2	0.6422951890221382
64	0	0.6657348000116449
64	1	0.6689854944210833
64	2	0.6335691630412335
