k	top_acc_perc__casmi	top_acc_perc__csi
1	28.000000000000004	29.333333333333332
2	40.0	40.666666666666664
3	50.0	50.5
4	52.0	52.5
5	54.0	54.50000000000001
6	61.0	61.0
7	61.0	61.5
8	66.0	66.0
9	66.0	66.16666666666667
10	66.0	66.33333333333334
11	68.0	68.50000000000001
12	71.0	70.66666666666669
13	73.0	72.83333333333336
14	73.0	73.00000000000003
15	73.0	74.00000000000003
16	75.0	75.50000000000003
17	76.0	76.00000000000003
18	76.0	76.00000000000003
19	76.0	76.00000000000003
20	76.0	76.50000000000003
21	77.0	77.00000000000003
22	78.0	78.00000000000003
23	78.0	78.00000000000003
24	79.0	79.00000000000003
25	79.0	79.00000000000003
26	79.0	79.00000000000003
27	81.0	81.00000000000003
28	81.0	81.00000000000003
29	81.0	81.33333333333336
30	82.0	81.66666666666669
31	82.0	82.00000000000001
32	82.0	82.00000000000001
33	82.0	82.00000000000001
34	82.0	82.00000000000001
35	82.0	82.00000000000001
36	82.0	82.00000000000001
37	82.0	82.00000000000001
38	82.0	82.00000000000001
39	83.0	83.00000000000001
40	83.0	83.00000000000001
41	83.0	83.00000000000001
42	83.0	83.00000000000001
43	83.0	83.00000000000001
44	84.0	84.00000000000001
45	84.0	84.00000000000001
46	84.0	84.00000000000001
47	85.0	85.00000000000001
48	85.0	85.00000000000001
49	85.0	85.00000000000001
50	85.0	85.33333333333334
