k	top_acc_perc__casmi	top_acc_perc__csi
1	19.0	20.55772357723577
2	34.0	35.948780487804875
3	47.0	47.673170731707316
4	53.0	52.230894308943085
5	61.0	60.95528455284553
6	64.0	64.14634146341463
7	64.0	64.33739837398373
8	65.0	65.8855981416957
9	67.0	67.43379790940766
10	68.0	68.48199767711962
11	70.0	70.69686411149826
12	70.0	70.91173054587689
13	71.0	72.12659698025553
14	72.0	72.84146341463416
15	73.0	73.88966318234613
16	76.0	76.43786295005809
17	76.0	76.81939605110338
18	76.0	76.86759581881535
19	77.0	77.91579558652731
20	77.0	77.96399535423927
21	78.0	78.01219512195124
22	79.0	78.0603948896632
23	79.0	78.10859465737516
24	79.0	78.15679442508713
25	79.0	78.20499419279909
26	79.0	78.25319396051106
27	79.0	78.30139372822302
28	80.0	79.34959349593498
29	80.0	79.39779326364695
30	80.0	79.94599303135891
31	81.0	80.49419279907087
32	82.0	81.54239256678284
33	83.0	82.5905923344948
34	83.0	82.63879210220676
35	83.0	82.68699186991873
36	84.0	83.73519163763069
37	84.0	83.78339140534266
38	84.0	83.99825783972129
39	84.0	84.21312427409993
40	84.0	84.42799070847856
41	85.0	84.6428571428572
42	85.0	84.83333333333339
43	85.0	85.00000000000006
44	85.0	85.00000000000006
45	85.0	85.00000000000006
46	85.0	85.00000000000006
47	85.0	85.00000000000006
48	85.0	85.00000000000006
49	85.0	85.00000000000006
50	85.0	85.00000000000006
