C	inner_split	ndcg_ohc
1	0	0.6640716836540195
1	1	0.7049725860543622
1	2	0.6576309048972593
4	0	0.6735516692325065
4	1	0.7109653425857153
4	2	0.6600373745334109
16	0	0.6805365503506801
16	1	0.7051409673203097
16	2	0.673389364024464
32	0	0.674671494634702
32	1	0.7069331894144781
32	2	0.6791105462678124
64	0	0.6776558541051362
64	1	0.6991660885468732
64	2	0.6759679311699287
