C	inner_split	ndcg_ohc
1	0	0.7147263666539758
1	1	0.729380050820702
1	2	0.7413340431660992
4	0	0.7206986909951766
4	1	0.7172399575315336
4	2	0.7439080580532978
16	0	0.7242214088528953
16	1	0.7121848825552747
16	2	0.7436904309056092
32	0	0.7248018558230731
32	1	0.7086603055769699
32	2	0.7396596400307296
64	0	0.709644402879486
64	1	0.7115494655444271
64	2	0.7136930325478943
