C	inner_split	ndcg_ohc
1	0	0.6840531046626356
1	1	0.6820866065881572
1	2	0.7231983463279356
4	0	0.6863000186744359
4	1	0.6804492091333484
4	2	0.7182309792864398
16	0	0.6895702850706636
16	1	0.6753644627094663
16	2	0.7213739878794558
32	0	0.6819726678783005
32	1	0.6647449090432584
32	2	0.717722269385352
64	0	0.6740826794524925
64	1	0.6556864755652867
64	2	0.7062016333921805
