k	top_acc_perc__casmi	top_acc_perc__csi
1	10.0	13.555555555555554
2	22.0	24.61111111111111
3	30.0	34.33333333333333
4	36.0	39.722222222222214
5	48.0	46.444444444444436
6	54.0	52.166666666666664
7	54.0	54.88888888888888
8	60.0	59.944444444444436
9	64.0	63.515151515151516
10	64.0	64.56363636363636
11	66.0	66.94545454545454
12	66.0	67.32727272727271
13	66.0	67.70909090909089
14	72.0	72.09090909090907
15	74.0	72.47272727272724
16	74.0	72.85454545454542
17	74.0	73.23636363636359
18	74.0	73.86818181818177
19	74.0	74.49999999999994
20	74.0	74.74999999999994
21	74.0	75.49999999999994
22	76.0	76.24999999999994
23	80.0	79.66666666666661
24	82.0	82.08333333333329
25	84.0	83.99999999999996
26	84.0	83.99999999999996
27	84.0	83.99999999999996
28	84.0	83.99999999999996
29	84.0	83.99999999999996
30	84.0	83.99999999999996
31	84.0	83.99999999999996
32	84.0	83.99999999999996
33	84.0	83.99999999999996
34	84.0	83.99999999999996
35	84.0	84.66666666666663
36	86.0	85.3333333333333
37	86.0	85.99999999999997
38	86.0	85.99999999999997
39	86.0	85.99999999999997
40	90.0	89.99999999999997
41	90.0	89.99999999999997
42	90.0	89.99999999999997
43	90.0	89.99999999999997
44	90.0	89.99999999999997
45	90.0	89.99999999999997
46	90.0	89.99999999999997
47	90.0	89.99999999999997
48	90.0	89.99999999999997
49	90.0	89.99999999999997
50	90.0	89.99999999999997
