C	inner_split	ndcg_ohc
1	0	0.7212103716675885
1	1	0.7210115920430626
1	2	0.7353028369387742
4	0	0.7347515464168147
4	1	0.7196042187141769
4	2	0.7465448731994571
16	0	0.7413329011166258
16	1	0.7179122222248392
16	2	0.7407831449627428
32	0	0.741103213714798
32	1	0.7053943276188327
32	2	0.747858587451611
64	0	0.7333376813834775
64	1	0.7012680056861627
64	2	0.7346012218274163
