k	top_acc_perc__casmi	top_acc_perc__csi
1	12.0	14.055555555555554
2	20.0	23.11111111111111
3	30.0	32.666666666666664
4	36.0	37.888888888888886
5	42.0	40.61111111111111
6	48.0	46.666666666666664
7	48.0	48.22222222222222
8	52.0	51.77777777777778
9	54.0	54.0
10	54.0	55.00000000000001
11	57.99999999999999	58.666666666666664
12	60.0	60.34848484848484
13	60.0	62.030303030303024
14	62.0	63.04545454545454
15	64.0	64.06060606060605
16	64.0	64.57575757575756
17	66.0	65.09090909090908
18	66.0	66.18939393939392
19	68.0	67.28787878787877
20	68.0	68.38636363636361
21	68.0	68.8181818181818
22	70.0	69.24999999999999
23	70.0	69.49999999999999
24	70.0	69.74999999999999
25	70.0	69.99999999999999
26	70.0	69.99999999999999
27	70.0	69.99999999999999
28	70.0	69.99999999999999
29	70.0	69.99999999999999
30	70.0	69.99999999999999
31	70.0	69.99999999999999
32	70.0	69.99999999999999
33	70.0	70.99999999999999
34	72.0	72.99999999999999
35	74.0	73.99999999999999
36	74.0	74.99999999999999
37	76.0	75.99999999999999
38	76.0	75.99999999999999
39	76.0	75.99999999999999
40	78.0	77.99999999999999
41	78.0	78.99999999999999
42	80.0	79.99999999999999
43	82.0	81.99999999999999
44	84.0	83.99999999999999
45	84.0	83.99999999999999
46	84.0	83.99999999999999
47	84.0	83.99999999999999
48	84.0	83.99999999999999
49	84.0	83.99999999999999
50	84.0	83.99999999999999
