k	top_acc_perc__casmi	top_acc_perc__csi
1	20.0	22.944444444444443
2	28.000000000000004	31.555555555555554
3	34.0	36.166666666666664
4	40.0	41.11111111111111
5	50.0	47.888888888888886
6	52.0	50.66666666666666
7	52.0	51.11111111111111
8	52.0	52.22222222222223
9	54.0	53.333333333333336
10	54.0	54.0
11	54.0	54.0
12	54.0	54.333333333333336
13	56.00000000000001	56.66666666666668
14	56.00000000000001	57.00000000000001
15	57.99999999999999	57.33333333333335
16	60.0	59.66666666666668
17	62.0	62.250000000000014
18	64.0	65.16666666666669
19	66.0	66.08333333333336
20	66.0	67.00000000000003
21	70.0	69.25000000000003
22	70.0	70.00000000000003
23	70.0	70.75000000000003
24	72.0	71.78571428571432
25	72.0	72.57142857142861
26	72.0	72.8571428571429
27	74.0	73.1428571428572
28	74.0	73.42857142857149
29	74.0	73.71428571428578
30	74.0	74.00000000000007
31	74.0	74.00000000000007
32	76.0	76.00000000000007
33	76.0	76.00000000000007
34	76.0	76.00000000000007
35	76.0	76.00000000000007
36	76.0	76.00000000000007
37	76.0	76.00000000000007
38	76.0	76.00000000000007
39	76.0	76.00000000000007
40	76.0	77.00000000000007
41	78.0	78.00000000000007
42	78.0	78.00000000000007
43	78.0	78.00000000000007
44	78.0	78.00000000000007
45	78.0	79.00000000000007
46	80.0	80.00000000000007
47	82.0	82.00000000000007
48	82.0	82.00000000000007
49	82.0	82.00000000000007
50	82.0	82.00000000000007
