k	top_acc_perc__casmi	top_acc_perc__csi
1	16.0	18.166666666666668
2	18.0	21.555555555555557
3	24.0	26.94444444444445
4	36.0	39.0
5	46.0	43.888888888888886
6	52.0	51.777777777777764
7	54.0	53.333333333333336
8	54.0	53.55555555555554
9	54.0	54.95959595959595
10	56.00000000000001	56.363636363636346
11	57.99999999999999	60.87878787878787
12	62.0	62.72727272727272
13	62.0	63.57575757575758
14	66.0	64.42424242424242
15	66.0	65.13939393939394
16	68.0	67.85454545454546
17	68.0	68.23636363636363
18	68.0	68.61818181818181
19	68.0	68.99999999999999
20	70.0	69.44999999999999
21	70.0	69.89999999999999
22	70.0	70.63571428571427
23	70.0	71.37142857142855
24	72.0	73.10714285714283
25	76.0	74.64285714285712
26	76.0	75.17857142857142
27	78.0	77.71428571428571
28	78.0	78.0
29	78.0	78.0
30	78.0	78.0
31	78.0	78.0
32	78.0	78.66666666666667
33	80.0	79.33333333333334
34	80.0	80.00000000000001
35	80.0	80.00000000000001
36	80.0	81.00000000000001
37	82.0	82.00000000000001
38	82.0	82.00000000000001
39	84.0	84.00000000000001
40	84.0	84.00000000000001
41	84.0	84.00000000000001
42	84.0	84.00000000000001
43	84.0	84.00000000000001
44	84.0	84.00000000000001
45	84.0	84.00000000000001
46	84.0	84.00000000000001
47	84.0	84.00000000000001
48	84.0	85.00000000000001
49	86.0	86.00000000000001
50	86.0	86.00000000000001
