C	inner_split	ndcg_ohc
1	0	0.7043887021030673
1	1	0.7232589298285713
1	2	0.7413370672383512
4	0	0.7136414755542921
4	1	0.7187040004476898
4	2	0.7448074973543092
16	0	0.7157659577183855
16	1	0.711165434491968
16	2	0.7428595681920731
32	0	0.7112079175008422
32	1	0.7141917735603218
32	2	0.7494876344938178
64	0	0.7118852582620232
64	1	0.7057210873323255
64	2	0.7253893436314732
