k	top_acc_perc__casmi	top_acc_perc__csi
1	18.0	21.0
2	30.0	31.0
3	38.0	41.0
4	46.0	43.333333333333336
5	48.0	47.66666666666667
6	50.0	50.33333333333334
7	50.0	50.66666666666667
8	52.0	53.0
9	54.0	53.51515151515153
10	54.0	54.03030303030304
11	54.0	55.545454545454554
12	56.00000000000001	58.39393939393941
13	60.0	60.24242424242425
14	64.0	63.60606060606062
15	64.0	64.75303030303031
16	64.0	65.9
17	66.0	67.0469696969697
18	66.0	68.19393939393939
19	70.0	69.34090909090908
20	72.0	69.97272727272725
21	72.0	70.60454545454543
22	72.0	71.2363636363636
23	72.0	71.61818181818178
24	72.0	71.99999999999996
25	72.0	71.99999999999996
26	72.0	72.99999999999996
27	74.0	73.99999999999996
28	74.0	73.99999999999996
29	74.0	75.49999999999996
30	76.0	76.99999999999996
31	78.0	78.49999999999996
32	80.0	79.99999999999996
33	80.0	79.99999999999996
34	80.0	79.99999999999996
35	82.0	81.99999999999996
36	82.0	81.99999999999996
37	82.0	82.99999999999996
38	84.0	83.99999999999996
39	84.0	83.99999999999996
40	84.0	83.99999999999996
41	84.0	83.99999999999996
42	84.0	83.99999999999996
43	84.0	83.99999999999996
44	84.0	83.99999999999996
45	84.0	83.99999999999996
46	84.0	83.99999999999996
47	84.0	83.99999999999996
48	84.0	83.99999999999996
49	84.0	83.99999999999996
50	84.0	83.99999999999996
