k	top_acc_perc__casmi	top_acc_perc__csi
1	32.0	33.0
2	45.0	46.0
3	56.99999999999999	57.99999999999999
4	66.0	66.0
5	73.0	73.64285714285714
6	76.0	76.42857142857143
7	79.0	79.71428571428572
8	82.0	83.00000000000001
9	86.0	85.2857142857143
10	86.0	85.5714285714286
11	86.0	85.85714285714289
12	86.0	86.00000000000003
13	86.0	86.00000000000003
14	86.0	86.50000000000003
15	87.0	87.00000000000003
16	88.0	88.00000000000003
17	89.0	89.20000000000003
18	89.0	89.40000000000003
19	90.0	89.60000000000004
20	90.0	89.80000000000004
21	90.0	90.00000000000004
22	90.0	90.00000000000004
23	90.0	90.00000000000004
24	90.0	90.00000000000004
25	90.0	90.00000000000004
26	90.0	90.00000000000004
27	90.0	90.00000000000004
28	90.0	90.00000000000004
29	90.0	90.00000000000004
30	90.0	90.00000000000004
31	90.0	90.33333333333337
32	91.0	90.6666666666667
33	91.0	91.00000000000003
34	91.0	91.00000000000003
35	92.0	92.00000000000003
36	92.0	92.00000000000003
37	92.0	92.00000000000003
38	92.0	92.00000000000003
39	92.0	92.00000000000003
40	92.0	92.00000000000003
41	92.0	92.00000000000003
42	92.0	92.00000000000003
43	92.0	92.00000000000003
44	92.0	92.00000000000003
45	92.0	92.00000000000003
46	92.0	92.00000000000003
47	92.0	92.00000000000003
48	92.0	92.00000000000003
49	92.0	92.00000000000003
50	93.0	93.00000000000003
