k	top_acc_perc__casmi	top_acc_perc__csi
1	30.0	31.33333333333333
2	43.0	43.666666666666664
3	53.0	53.0
4	56.00000000000001	56.99999999999999
5	61.0	61.0
6	63.0	63.0
7	67.0	67.0
8	67.0	67.0
9	68.0	68.16666666666667
10	68.0	68.83333333333334
11	70.0	70.50000000000001
12	72.0	71.66666666666669
13	72.0	71.83333333333336
14	73.0	73.00000000000003
15	75.0	75.00000000000003
16	75.0	75.50000000000003
17	77.0	77.00000000000003
18	77.0	77.00000000000003
19	77.0	77.00000000000003
20	77.0	77.00000000000003
21	77.0	77.50000000000003
22	78.0	78.00000000000003
23	78.0	78.00000000000003
24	78.0	78.00000000000003
25	78.0	78.00000000000003
26	78.0	78.00000000000003
27	78.0	78.00000000000003
28	79.0	79.00000000000003
29	79.0	79.33333333333336
30	80.0	79.66666666666669
31	80.0	80.50000000000001
32	82.0	82.00000000000001
33	83.0	83.00000000000001
34	83.0	83.00000000000001
35	84.0	84.00000000000001
36	84.0	84.00000000000001
37	84.0	84.00000000000001
38	84.0	84.00000000000001
39	84.0	84.00000000000001
40	85.0	85.00000000000001
41	85.0	85.00000000000001
42	85.0	85.00000000000001
43	85.0	85.00000000000001
44	85.0	85.00000000000001
45	85.0	85.00000000000001
46	85.0	85.00000000000001
47	85.0	85.00000000000001
48	86.0	86.00000000000001
49	86.0	86.33333333333334
50	87.0	86.66666666666667
