k	top_acc_perc__casmi	top_acc_perc__csi
1	28.999999999999996	31.0
2	41.0	42.33333333333333
3	48.0	48.166666666666664
4	53.0	53.5
5	56.99999999999999	57.99999999999999
6	61.0	61.0
7	65.0	65.0
8	68.0	68.0
9	68.0	68.0
10	68.0	68.0
11	69.0	69.0
12	71.0	71.0
13	73.0	73.0
14	74.0	74.0
15	74.0	74.0
16	75.0	75.64285714285714
17	77.0	77.28571428571428
18	79.0	79.42857142857142
19	81.0	80.57142857142856
20	81.0	80.7142857142857
21	81.0	80.85714285714283
22	81.0	80.99999999999997
23	81.0	81.49999999999997
24	82.0	81.99999999999997
25	83.0	82.99999999999997
26	83.0	82.99999999999997
27	83.0	82.99999999999997
28	83.0	82.99999999999997
29	83.0	82.99999999999997
30	83.0	82.99999999999997
31	83.0	83.16666666666664
32	83.0	83.33333333333331
33	83.0	83.49999999999999
34	85.0	84.66666666666666
35	85.0	84.83333333333333
36	85.0	85.0
37	86.0	86.0
38	86.0	86.0
39	86.0	86.0
40	86.0	86.0
41	86.0	86.0
42	86.0	86.0
43	87.0	87.0
44	87.0	87.0
45	88.0	88.0
46	88.0	88.0
47	88.0	88.0
48	88.0	88.0
49	88.0	88.0
50	88.0	88.0
