C	inner_split	ndcg_ohc
1	0	0.6650248210404652
1	1	0.6857461717597803
1	2	0.6714035196281593
4	0	0.6562108137580096
4	1	0.6905991728751146
4	2	0.6704734621836688
16	0	0.6585071328504448
16	1	0.6961774438450996
16	2	0.6714889815714397
32	0	0.6525634953426764
32	1	0.7026494686873141
32	2	0.6677626989555389
64	0	0.643663224049727
64	1	0.7021980485547916
64	2	0.6603330293092117
