C	inner_split	ndcg_ohc
1	0	0.7048695920930099
1	1	0.672805254831213
1	2	0.6411402462082242
4	0	0.7046915567522392
4	1	0.676198776232168
4	2	0.6435583816872371
16	0	0.7051469179766906
16	1	0.6884606586662283
16	2	0.6399982970453317
32	0	0.7004862114668404
32	1	0.6811173684465242
32	2	0.6464479454077904
64	0	0.6993099950889343
64	1	0.6817163251944995
64	2	0.6338827470532907
