k	top_acc_perc__casmi	top_acc_perc__csi
1	25.0	26.833333333333332
2	41.0	41.666666666666664
3	50.0	50.5
4	56.99999999999999	56.99999999999999
5	60.0	60.199999999999996
6	62.0	62.9
7	66.0	65.60000000000001
8	69.0	68.80000000000001
9	69.0	69.00000000000001
10	71.0	71.00000000000001
11	71.0	71.16666666666669
12	71.0	71.33333333333336
13	72.0	72.64285714285717
14	73.0	73.45238095238098
15	74.0	74.26190476190479
16	76.0	75.5714285714286
17	76.0	75.71428571428574
18	77.0	77.05714285714288
19	77.0	77.40000000000002
20	79.0	78.60000000000002
21	79.0	78.80000000000003
22	80.0	80.00000000000003
23	81.0	81.00000000000003
24	81.0	81.00000000000003
25	82.0	82.00000000000003
26	84.0	84.50000000000003
27	85.0	85.00000000000003
28	85.0	85.00000000000003
29	86.0	86.00000000000003
30	86.0	86.00000000000003
31	86.0	86.00000000000003
32	86.0	86.00000000000003
33	86.0	86.14285714285717
34	86.0	86.2857142857143
35	86.0	86.42857142857144
36	87.0	86.57142857142858
37	87.0	86.71428571428572
38	87.0	86.85714285714286
39	88.0	88.0
40	88.0	88.0
41	88.0	88.0
42	88.0	88.0
43	90.0	90.0
44	90.0	90.0
45	90.0	90.0
46	90.0	90.0
47	90.0	90.0
48	90.0	90.0
49	90.0	90.0
50	90.0	90.0
