C	inner_split	ndcg_ohc
1	0	0.6965332711057209
1	1	0.6779949361758969
1	2	0.694654772929762
4	0	0.6915549425430247
4	1	0.6820856104429874
4	2	0.6911037242875793
16	0	0.6862612798776563
16	1	0.6827941177273719
16	2	0.6876840257510345
32	0	0.6813042521212788
32	1	0.6840677467334694
32	2	0.6833073994421859
64	0	0.6749760536493871
64	1	0.6896819825156387
64	2	0.6803806550103086
