k	top_acc_perc__casmi	top_acc_perc__csi
1	21.0	21.5
2	34.0	35.333333333333336
3	43.0	43.16666666666667
4	49.0	49.50000000000001
5	56.99999999999999	57.83333333333335
6	62.0	61.66666666666668
7	63.0	63.000000000000014
8	65.0	65.00000000000001
9	66.0	66.50000000000001
10	68.0	68.50000000000001
11	69.0	69.00000000000001
12	72.0	72.00000000000001
13	72.0	72.00000000000001
14	73.0	73.00000000000001
15	73.0	73.00000000000001
16	74.0	74.00000000000001
17	75.0	75.00000000000001
18	75.0	75.00000000000001
19	75.0	75.00000000000001
20	75.0	75.00000000000001
21	75.0	75.00000000000001
22	75.0	75.50000000000001
23	78.0	78.00000000000001
24	78.0	78.00000000000001
25	78.0	78.00000000000001
26	78.0	78.00000000000001
27	79.0	79.33333333333334
28	81.0	80.83333333333334
29	81.0	81.33333333333334
30	81.0	81.50000000000001
31	82.0	81.66666666666669
32	82.0	81.83333333333336
33	82.0	82.00000000000003
34	83.0	83.00000000000003
35	83.0	83.00000000000003
36	84.0	84.00000000000003
37	84.0	84.00000000000003
38	84.0	84.00000000000003
39	85.0	85.00000000000003
40	85.0	85.00000000000003
41	85.0	85.00000000000003
42	85.0	85.00000000000003
43	85.0	85.00000000000003
44	86.0	86.00000000000003
45	86.0	86.00000000000003
46	87.0	87.00000000000003
47	87.0	87.00000000000003
48	87.0	87.00000000000003
49	87.0	87.00000000000003
50	87.0	87.00000000000003
